Handle,Title,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
fgfs-bmx-stem,Freestyle Stem,Pure Fix Cycles,Stem,"Alloy, Bars and Stems, Bars and Tape, Bars Tape Grips and Stems, Black, Blue, FGFS, FGFS Accessories, FGFS Series, Gold, Green, Parts, Red, Stems, White",FALSE,Color,Gold,,,,,Stem - BMX - Gold,680,shopify,0,deny,manual,7,20,TRUE,TRUE,'741360637061,https://cdn.shopify.com/s/files/1/0923/8062/products/all_1202.jpeg?v=1438626052,,FALSE,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,White,,,,,Stem - BMX - White,680,shopify,0,deny,manual,7,20,TRUE,TRUE,'741360637047,https://cdn.shopify.com/s/files/1/0923/8062/products/bmx-stem_1.png?v=1438626052,,,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,Alloy,,,,,Stem - BMX - Silver,680,shopify,2,deny,manual,7,20,TRUE,TRUE,'741360637054,https://cdn.shopify.com/s/files/1/0923/8062/products/bmx_gold_stem_x.jpeg?v=1438626052,Gold,,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,Black,,,,,Stem - BMX - Black,680,shopify,0,deny,manual,20,,TRUE,TRUE,'741360637108,,,,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,Blue,,,,,Stem - BMX - Blue,680,shopify,0,deny,manual,7,20,TRUE,TRUE,'741360637085,,,,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,Green,,,,,Stem - BMX - Green,680,shopify,0,deny,manual,7,20,TRUE,TRUE,'741360637078,,,,,,,,,,,,,,,,,,,,lb
fgfs-bmx-stem,,,,,,,Red,,,,,Stem - BMX - Red,680,shopify,0,deny,manual,7,20,TRUE,TRUE,'741360637092,,,,,,,,,,,,,,,,,,,,lb
fgfs-brake-kit,FGFS Brake Kit,Pure Fix Cycles,Brake,"Black, Brake Parts, Brakes, FGFS, FGFS Accessories, FGFS Series, Parts, Safety Gear",TRUE,Color,Black,Position,Front,,,Brake - FGFS Front - Black,45,shopify,65,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/brake_and_handle_web_1.jpeg?v=1438626048,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/brake_and_handle_web_1.jpeg?v=1438626048,lb
fgfs-brake-kit,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/brake_handle_web_1.jpeg?v=1438626048,,,,,,,,,,,,,,,,,,,
fgfs-brake-kit,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/brake_web_1.jpeg?v=1438626048,,,,,,,,,,,,,,,,,,,
fgfs-crankset,FGFS Crankset,Pure Fix Cycles,Cranks,"Black, Crank, Cranks, Drivetrain, FGFS, FGFS Accessories, FGFS Series, Parts",FALSE,Color,Black,,,,,Crank - FGFS - Black,1814,shopify,0,deny,manual,49,90.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/fgfg-crank_1.jpeg?v=1438626046,,FALSE,,,,,,,,,,,,,,,,,lb
finish-line-1-step-cleaner-lubricant,Finish Line 1-Step Cleaner & Lubricant,Finish Line,Tools,"Accessories, Essential, Essentials, Lube, Maintenance, Safety Gear, Tool, Tools, Tools and Maintenance",TRUE,Title,Finish Line 1-Step Cleaner & Lubricant,,,,,Tool - Lube 4oz,136,shopify,23,deny,manual,6.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/lube_1.jpeg?v=1438626045,,FALSE,,,,,,,,,,,,,,,,,lb
fixed-gear-freestyle-frame-set,Fixed Gear Freestyle Frame Set,Pure Fix Cycles,Framesets,"Accessories, Black, CrMo Framesets, FGFS, FGFS Accessories, FGFS Frame, FGFS Framesets, FGFS Series, Frames & Forks, Framesets, Grey, Parts",FALSE,Color,Matte Grey,,,,,Frame - FGFS Grey,13608,shopify,0,deny,manual,99,159,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/frame_trick_black_web_1.jpeg?v=1438626044,Matte Black,FALSE,,,,,,,,,,,,,,,,,lb
fixed-gear-freestyle-frame-set,,,,,,,Matte Black,,,,,Frame - FGFS Black,3629,shopify,0,deny,manual,99,159,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/frame_trick_gray_web_1.jpeg?v=1438626044,Matte Grey,,,,,,,,,,,,,,,,,,lb
pure-fix-crankset,Fixie Crankset 44T,Pure Fix Cycles,Cranks,"Alloy, Black, Cranks, Drivetrain, Gold, Green, Magenta, Orange, Parts, Red, White, Yellow",TRUE,Color,Black,,,,,Crankset - 44T - 165mm - Black,1814,shopify,281,deny,manual,54,,TRUE,TRUE,'741360637481,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Black_Top_WEB.jpeg?v=1438626037,Black,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Black_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,Silver,,,,,Crankset - 44T - 165mm - Silver,1814,shopify,54,deny,manual,54,,TRUE,TRUE,'741360639096,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Chrome_Top_WEB.jpeg?v=1438626037,Silver,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Chrome_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,White,,,,,Crankset - 44T - 165mm - White,1814,shopify,206,deny,manual,54,,TRUE,TRUE,'741360637733,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_White_Top_WEB.jpeg?v=1438626037,White,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_White_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,Gold,,,,,Crankset - 44T - 165mm - Gold,1814,shopify,122,deny,manual,54,,TRUE,TRUE,'741360637740,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Gold_Top_WEB.jpeg?v=1438626037,Gold,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Gold_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,Green,,,,,Crankset - 44T - 165mm - Green,1814,shopify,39,deny,manual,54,,TRUE,TRUE,'741360638884,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Green_Top_WEB.jpeg?v=1438626037,Green,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Green_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,Orange,,,,,Crankset - 44T - 165mm - Orange,1814,shopify,18,deny,manual,54,,TRUE,TRUE,'741360638877,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Orange_Top_WEB.jpeg?v=1438626037,Orange,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Orange_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,Red,,,,,Crankset - 44T - 165mm - Red,1814,shopify,33,deny,manual,54,,TRUE,TRUE,'741360638853,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Red_Top_WEB.jpeg?v=1438626037,Red,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Red_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,Yellow,,,,,Crankset - 44T - 165mm - Yellow,1814,shopify,18,deny,manual,54,,TRUE,TRUE,'741360638846,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Yellow_Top_WEB.jpeg?v=1438626037,Yellow,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Yellow_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,Blue,,,,,Crankset - 44T - 165mm - Blue,1814,shopify,9,deny,manual,54,,TRUE,TRUE,'30955168968,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Blue_Top_WEB.jpeg?v=1438626037,Blue,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Blue_Top_WEB.jpeg?v=1438626037,lb
pure-fix-crankset,,,,,,,Pink,,,,,Crankset - 44T - 165mm,1814,shopify,9,deny,manual,54,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Pink_Top_WEB.jpeg?v=1438626037,Pink,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/PFCrankset_Pink_Top_WEB.jpeg?v=1438626037,lb
fixie-crankset-48t,Fixie Crankset 48T,Pure Fix Cycles,Cranks,"Alloy, Black, Cranks, Drivetrain, Gold, Parts, White",TRUE,Color,Black,,,,,Crankset - 48T - 165mm - Black,1814,shopify,0,deny,manual,54,,TRUE,TRUE,'741360637481,https://cdn.shopify.com/s/files/1/0923/8062/products/Fixie-Crank_3.jpeg?v=1438626027,,FALSE,,,,,,,,,,,,,,,,,lb
fixie-crankset-48t,,,,,,,Silver,,,,,Crankset - 48T - 165mm - Silver,1814,shopify,17,deny,manual,54,,TRUE,TRUE,'741360637504,https://cdn.shopify.com/s/files/1/0923/8062/products/gold_1202.jpeg?v=1438626027,Gold,,,,,,,,,,,,,,,,,,lb
fixie-crankset-48t,,,,,,,White,,,,,Crankset - 48T - 165mm - White,1814,shopify,43,deny,manual,54,,TRUE,TRUE,'741360637498,,,,,,,,,,,,,,,,,,,,lb
fixie-crankset-48t,,,,,,,Gold,,,,,Crankset - 48T - 165mm - Gold,1814,shopify,40,deny,manual,54,,TRUE,TRUE,'741360637511,,,,,,,,,,,,,,,,,,,,lb
fixie-stem,Fixie Stem,Pure Fix Cycles,Stem,"Bars and Stems, Bars and Tape, Bars Tape Grips and Stems, Black, Gold, Neco, Parts, Silver, Stem, Stems, White",TRUE,Color,Black,,,,,Stem - 4 Screw - Black,680,shopify,78,deny,manual,20,,TRUE,TRUE,'741360638433,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_Black_3RD_WEB.jpeg?v=1438626024,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_Black_3RD_WEB.jpeg?v=1438626024,lb
fixie-stem,,,,,,,Alloy,,,,,Stem - 4 Screw - Silver,680,shopify,18,deny,manual,20,,TRUE,TRUE,'741360638426,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_Gold_3RD_WEB.jpeg?v=1438626024,,,,,,,,,,,,,,,,,,,lb
fixie-stem,,,,,,,Gold,,,,,Stem - 4 Screw - Gold,680,shopify,35,deny,manual,20,,TRUE,TRUE,'741360637757,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_White_3RD_WEB.jpeg?v=1438626024,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_Gold_3RD_WEB.jpeg?v=1438626024,lb
fixie-stem,,,,,,,White,,,,,Stem - 4 Screw - White,680,shopify,51,deny,manual,20,,TRUE,TRUE,'741360638440,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Stem_White_3RD_WEB.jpeg?v=1438626024,lb
fixie-table,Fixie Table,Pure Fix Cycles,Furniture,"50mm, 60mm, Accessories, Bicycles, Bike, College Fixie, Fixed Gear, Fixie, Pure Fix Cycles, Urban Fixie, Wheelsets",FALSE,Title,Default Title,,,,,,22680,shopify,0,deny,manual,499,999.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/fixie_table4.jpeg?v=1438626020,,FALSE,,,,,,,,,,,,,,,,,lb
fixie-table,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/fixie_table5.jpeg?v=1438626020,,,,,,,,,,,,,,,,,,,
fixie-table,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/fixie_table6.jpeg?v=1438626020,,,,,,,,,,,,,,,,,,,
flak-helmet,Flak Helmet,Giro,Helmet,"Accessories, Black, Essential, Essentials, Helmet, Helmets, Safety, Safety Gear",TRUE,Size,Small,,,,,Helmet - Giro Flak Black - S,907,shopify,0,deny,manual,40,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/giro-flak_1.png?v=1438626018,,FALSE,,,,,,,,,,,,,,,,,lb
flak-helmet,,,,,,,Medium,,,,,Helmet - Giro Flak Black - M,907,shopify,0,deny,manual,40,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,lb
flak-helmet,,,,,,,Large,,,,,Helmet - Giro Flak Black - L,907,shopify,0,deny,manual,40,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,lb
flat-bicycle-shelf,Flat Bicycle Shelf,Pure Fix Cycles,Bicycle Rack,"Accessories, Rack, Shelf, Wood",FALSE,Title,Birch,,,,,Bicycle Shelf - Flat,2722,shopify,0,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/flat_shelf_1.jpeg?v=1438626017,,FALSE,,,,,,,,,,,,,,,,,lb
folding-hex-wrench-set-3-10mm,Folding Hex Wrench Set 3-10mm,Park Tool,Tools,"4mm, 5mm, 6mm, Accessories, Hex Wrench, Safety Gear, Tool, Tools, Tools and Maintenance, Wrench",TRUE,Title,AWS-11,,,,,Tool - Park Tool Hex Wrench,272,shopify,4,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/park-tool-aws-12.jpeg?v=1438626016,,FALSE,,,,,,,,,,,,,,,,,lb
fyxation-curve-saddle,Fyxation Curve Saddle,Fyxation,Saddle,"Fyxation, Green, Parts, Saddle, Saddles, Saddles and Seatposts",FALSE,Color,Green,,,,,Saddle - Curve - Green,45,shopify,-1,deny,manual,15,25,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/curve-saddle-green_1.jpeg?v=1438626015,,FALSE,,,,,,,,,,,,,,,,,lb
high-pressure-rim-tape,High Pressure Rim Tape,Pure Fix Cycles,Rim Tape,"FGFS, FGFS Accessories, FGFS Series, Parts, Rim Tape, Tires and Tubes, Tools and Maintenance, Wheelsets and Accessories",TRUE,Size,700C,,,,,Rim Liners,91,shopify,391,deny,manual,0.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/rim_tape_2.jpeg?v=1438626014,,FALSE,,,,,,,,,,,,,,,,,lb
high-pressure-rim-tape,,,,,,,"26""",,,,,Rim Liners - FGFS,91,shopify,78,deny,manual,0.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,lb
kenda-tire-28c,Kenda Colored Tire 28C,Kenda,Tires,"700C, Black, Blue, Green, Kenda, Orange, Parts, Purple, Red, Tire, Tires, Tires and Tubes, Tools and Maintenance, Wheelsets and Accessories, White, Yellow",TRUE,Color,Black,,,,,Tires - Black 700x28,1814,shopify,0,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_Yellow_3RD_WEB.jpeg?v=1438626010,Yellow,FALSE,,,,,,,,,,,,,,,,,lb
kenda-tire-28c,,,,,,,Yellow,,,,,Tires - Yellow 700x28,1814,shopify,48,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_Green_3RD_WEB.jpeg?v=1438626010,Green,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_Yellow_3RD_WEB.jpeg?v=1438626010,lb
kenda-tire-28c,,,,,,,Green,,,,,Tires - Green 700x28,1814,shopify,66,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_Red_3RD_WEB.jpeg?v=1438626010,Red,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_Green_3RD_WEB.jpeg?v=1438626010,lb
kenda-tire-28c,,,,,,,Red,,,,,Tires - Red 700x28,1814,shopify,35,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_Purple_3RD_WEB.jpeg?v=1438626010,Purple,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_Red_3RD_WEB.jpeg?v=1438626010,lb
kenda-tire-28c,,,,,,,Purple,,,,,Tires - Purple 700x28,1814,shopify,85,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_DarkBlue_3RD_WEB.jpeg?v=1438626010,Blue,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_Purple_3RD_WEB.jpeg?v=1438626010,lb
kenda-tire-28c,,,,,,,Blue,,,,,Tires - Blue 700x28,1814,shopify,49,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_Orange_3RD_WEB.jpeg?v=1438626010,Orange,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_DarkBlue_3RD_WEB.jpeg?v=1438626010,lb
kenda-tire-28c,,,,,,,White,,,,,Tires - White 700x28,1814,shopify,9,deny,manual,22,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,lb
kenda-tire-28c,,,,,,,Orange,,,,,Tires - Orange 700x28,1814,shopify,43,deny,manual,22,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire_Orange_3RD_WEB.jpeg?v=1438626010,lb
kenda-kwest-tire-set,Kenda Kwest Tire 700C: 23C - 32C,Kenda,Tires,"700C, Black, Kenda, Parts, Tire, Tires, Tires and Tubes, Tools and Maintenance, Wheelsets and Accessories",TRUE,Size,23C,,,,,Tires - Black 700x23,1814,shopify,9,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/kekks1-1.jpeg?v=1438626003,,FALSE,,,,,,,,,,,,,,,,,lb
kenda-kwest-tire-set,,,,,,,25C,,,,,Tires - Black 700x25,1814,shopify,1,deny,manual,22,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,lb
kenda-kwest-tire-set,,,,,,,28C,,,,,Tires - Black 700x28,1814,shopify,0,deny,manual,22,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,lb
kenda-kwest-tire-set,,,,,,,32C,,,,,Tires - Black 700x32,1814,shopify,30,deny,manual,22,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,lb
continental-tube,Conti Race Tube,Continental,Tube,"City Accessories, Essential, Essentials, FGFS, FGFS Accessories, FGFS Series, Micro, Micro Series, Parts, Presta Valve, Tires and Tubes, Tools and Maintenance, Tube, Tubes, Wheelsets and Accessories",TRUE,Size,20x25,,,,,Tubes - 700x20/25 Conti Pv60,45,shopify,9,deny,manual,11,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Conti-race-tube-WEB.jpeg?v=1438626002,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Conti-race-tube-WEB.jpeg?v=1438626002,lb
continental-tube,,,,,,,25x32,,,,,Tubes - 700x25/32 Conti Pv 60,45,shopify,4,deny,manual,11,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Conti-race-tube-WEB.jpeg?v=1438626002,lb
kmc-z410h-chain,KMC Z410H Chain,KMC,Chain,"Alloy, Black, Blue, Chain, Chains, Drivetrain, Gold, Green, Parts, Pink, White, Yellow",TRUE,Color,Alloy,,,,,Chains - Silver,476,shopify,7,deny,manual,10,,TRUE,TRUE,'712392689786,https://cdn.shopify.com/s/files/1/0923/8062/products/chain_1.jpeg?v=1438625994,,FALSE,,,,,,,,,,,,,,,,,lb
kmc-z410h-chain,,,,,,,White,,,,,Chains - White,476,shopify,10,deny,manual,10,,TRUE,TRUE,'712392689779,https://cdn.shopify.com/s/files/1/0923/8062/products/Chain_Black.jpeg?v=1438625995,Black,,,,,,,,,,,,,,,,,,lb
kmc-z410h-chain,,,,,,,Black,,,,,Chains - Black,476,shopify,40,deny,manual,10,,TRUE,TRUE,'712392689793,https://cdn.shopify.com/s/files/1/0923/8062/products/Chain_Green.jpeg?v=1438625995,Green,,,,,,,,,,,,,,,,,,lb
kmc-z410h-chain,,,,,,,Yellow,,,,,Chains - Yellow,476,shopify,8,deny,manual,10,,TRUE,TRUE,'712392689830,https://cdn.shopify.com/s/files/1/0923/8062/products/Chain_Red.jpeg?v=1438625995,Red,,,,,,,,,,,,,,,,,,lb
kmc-z410h-chain,,,,,,,Pink,,,,,Chains - Pink,476,shopify,19,deny,manual,10,,TRUE,TRUE,'712392689847,https://cdn.shopify.com/s/files/1/0923/8062/products/Chain_Blue.jpeg?v=1438625995,Blue,,,,,,,,,,,,,,,,,,lb
kmc-z410h-chain,,,,,,,Green,,,,,Chains - Green,476,shopify,12,deny,manual,10,,TRUE,TRUE,'712392689991,https://cdn.shopify.com/s/files/1/0923/8062/products/Chain_Pink.jpeg?v=1438625995,Pink,,,,,,,,,,,,,,,,,,lb
kmc-z410h-chain,,,,,,,Gold,,,,,Chains - Gold,476,shopify,7,deny,manual,10,,TRUE,TRUE,'712392689809,https://cdn.shopify.com/s/files/1/0923/8062/products/Chain_White.jpeg?v=1438625995,White,,,,,,,,,,,,,,,,,,lb
kmc-z410h-chain,,,,,,,Blue,,,,,Chains - Blue,476,shopify,6,deny,manual,10,,TRUE,TRUE,'712392689854,https://cdn.shopify.com/s/files/1/0923/8062/products/Chain_Silver.jpeg?v=1438625995,Alloy,,,,,,,,,,,,,,,,,,lb
kmc-z410h-chain,,,,,,,Red,,,,,Chains - Red,476,shopify,9,deny,manual,10,,TRUE,TRUE,'712392689816,https://cdn.shopify.com/s/files/1/0923/8062/products/Chain_Yellow.jpeg?v=1438625995,Yellow,,,,,,,,,,,,,,,,,,lb
kmc-z410h-chain,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Chain_Gold-2.jpeg?v=1438625995,Gold,,,,,,,,,,,,,,,,,,
kryptonite-keeper-12-u-lock,Kryptonite 12 U-Lock,Kryptonite,Lock,"Accessories, Essential, Essentials, Lock, Locks, Safety, Safety Gear, Tools and Maintenance",TRUE,Material,Keeper,,,,,Lock - Kryptonite U-Lock 12 Standard,1225,shopify,117,deny,manual,20,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/kryptonite_1.jpeg?v=1438625986,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/kryptonite_1.jpeg?v=1438625986,lb
kryptonite-keeper-chain-lock,Kryptonite Keeper,Kryptonite,Lock,"Accessories, Essential, Essentials, Lock, Locks, Safety, Safety Gear",TRUE,Title,Chain Lock,,,,,Lock - Kryptonite Lock Chain,907,shopify,1,deny,manual,25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/kryptonite_chain_lock_1.jpeg?v=1438625985,,FALSE,,,,,,,,,,,,,,,,,lb
kryptonite-keeper-padlock,Kryptonite Keeper Padlock,Kryptonite,Lock,"Essential, Essentials, Lock, Locks, Safety",FALSE,Title,Pad Lock,,,,,Lock - Kryptonite Pad Lock,907,shopify,0,deny,manual,25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/keeper-lock_1.png?v=1438625984,,FALSE,,,,,,,,,,,,,,,,,lb
levis-511-slim-fit-commuter-shorts,Levi's Commuter 504 Regular Straight Shorts,Levi's,Apparel,"Accessories, Apparel, Shorts",TRUE,Color,Blue,Size,28,,,Levis - Shorts - Dark Blue - 28,454,shopify,0,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-blue-2_WEB.jpeg?v=1438625979,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-blue-2_WEB.jpeg?v=1438625979,lb
levis-511-slim-fit-commuter-shorts,,,,,,,Blue,,29,,,Levis - Shorts - Dark Blue - 29,454,shopify,1,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-blue-1_WEB.jpeg?v=1438625979,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-blue-2_WEB.jpeg?v=1438625979,lb
levis-511-slim-fit-commuter-shorts,,,,,,,Blue,,30,,,Levis - Shorts - Dark Blue - 30,454,shopify,0,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-blue-3_WEB.jpeg?v=1438625979,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-blue-2_WEB.jpeg?v=1438625979,lb
levis-511-slim-fit-commuter-shorts,,,,,,,Blue,,31,,,Levis - Shorts - Dark Blue - 31,454,shopify,1,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-brown-3_WEB.jpeg?v=1438625979,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-blue-2_WEB.jpeg?v=1438625979,lb
levis-511-slim-fit-commuter-shorts,,,,,,,Blue,,32,,,Levis - Shorts - Dark Blue - 32,454,shopify,0,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-brown-4_WEB.jpeg?v=1438625979,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-blue-2_WEB.jpeg?v=1438625979,lb
levis-511-slim-fit-commuter-shorts,,,,,,,Blue,,33,,,Levis - Shorts - Dark Blue - 33,454,shopify,0,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-brown-1_WEB.jpeg?v=1438625979,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-blue-2_WEB.jpeg?v=1438625979,lb
levis-511-slim-fit-commuter-shorts,,,,,,,Blue,,34,,,Levis - Shorts - Dark Blue - 34,454,shopify,1,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-light-blue-1_WEB.jpeg?v=1438625979,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-blue-2_WEB.jpeg?v=1438625979,lb
levis-511-slim-fit-commuter-shorts,,,,,,,Blue,,36,,,Levis - Shorts - Dark Blue - 34,454,shopify,1,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-light-blue-2_WEB.jpeg?v=1438625979,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Men-short-blue-2_WEB.jpeg?v=1438625979,lb
